raw_sentence,corpus_name,clean_sentence_training,tokenized,clean_sentence_EDA,label
@USER @USER I had to click on it just to see what the <b>hell</b> you were talking about. I still don't know. Is your war on conservatives like the war on christmas?,Abusive_Swearing,I click see hell talking I still n't know Is war conservative like war christmas,I click see  hell  talking . I still n't know . Is war conservatives like war christmas ? ,I click see hell talking I still n't know Is war conservative like war christmas,0
@USER <b>damn</b> catholics.,Abusive_Swearing,damn catholic, damn  catholics . ,damn catholic,1
20. Close ties w/nra &amp; funding more imp than people's lives &amp; sensible gun control; 21. Attempting to defend Planned Parenthood whilst at same time rolling back intelligent sex education &amp; replacing with abstinence only teachings which is just <b>fucking</b> stupid;,Abusive_Swearing,20 Close tie w/nra amp funding imp people 's life amp sensible gun control 21 Attempting defend Planned Parenthood whilst time rolling back intelligent sex education amp replacing abstinence teaching fucking stupid,20 . Close ties w/nra & amp ; funding imp people 's lives & amp ; sensible gun control ; 21 . Attempting defend Planned Parenthood whilst time rolling back intelligent sex education & amp ; replacing abstinence teachings  fucking  stupid ; ,20 Close tie w/nra amp funding imp people 's life amp sensible gun control 21 Attempting defend Planned Parenthood whilst time rolling back intelligent sex education amp replacing abstinence teaching fucking stupid,1
@USER Liberals: Anderson Cooper is <b>gay</b> which by default means he can never do wrong. Also liberals: Trump Jr is a pos because of who is Dad is.,Abusive_Swearing,Liberals Anderson Cooper gay default mean never wrong Also liberal Trump Jr po Dad,Liberals : Anderson Cooper  gay  default means never wrong . Also liberals : Trump Jr pos Dad . ,Liberals Anderson Cooper gay default mean never wrong Also liberal Trump Jr po Dad,0
"@USER @USER Because you have paranoid and always spam OMG SHE IS 16 SHE IS 16 SHE IS 16 SHE IS 16"" And you spam to everyone that SHE IS 16 and Credit Telltale in your every posts. It's so <b>fucking</b> funny for me. Chill out. No one cares that she's 16.",Abusive_Swearing,Because paranoid always spam OMG SHE IS 16 SHE IS 16 SHE IS 16 SHE IS 16 And spam everyone SHE IS 16 Credit Telltale every post It 's fucking funny Chill No one care 's 16,Because paranoid always spam OMG SHE IS 16 SHE IS 16 SHE IS 16 SHE IS 16 '' And spam everyone SHE IS 16 Credit Telltale every posts . It 's  fucking  funny . Chill . No one cares 's 16 . ,Because paranoid always spam OMG SHE IS 16 SHE IS 16 SHE IS 16 SHE IS 16 And spam everyone SHE IS 16 Credit Telltale every post It 's fucking funny Chill No one care 's 16,0
@USER You are apiece of <b>shit</b> WHY WOULD YOU KILL THAT ANIMAL? How is your mother?,Abusive_Swearing,You apiece shit WHY WOULD YOU KILL THAT ANIMAL How mother,You apiece  shit  WHY WOULD YOU KILL THAT ANIMAL ? How mother ? ,You apiece shit WHY WOULD YOU KILL THAT ANIMAL How mother,1
"@USER @USER @USER Gotta love when the uninformed point to Venezuela as though it's the inevitable result of socialism! Socialism? Venezuela!"" Gun control? ""Chicago!"" It's like watching a round of <b>shitty</b> Jeopardy, where no one knows a damn thing but",Abusive_Swearing,Got ta love uninformed point Venezuela though 's inevitable result socialism Socialism Venezuela Gun control Chicago It 's like watching round shitty Jeopardy one know damn thing,"Got ta love uninformed point Venezuela though 's inevitable result socialism ! Socialism ? Venezuela ! '' Gun control ? `` Chicago ! '' It 's like watching round  shitty  Jeopardy , one knows damn thing ",Got ta love uninformed point Venezuela though 's inevitable result socialism Socialism Venezuela Gun control Chicago It 's like watching round shitty Jeopardy one know damn thing,1
"@USER @USER @USER Gotta love when the uninformed point to Venezuela as though it's the inevitable result of socialism! Socialism? Venezuela!"" Gun control? ""Chicago!"" It's like watching a round of shitty Jeopardy, where no one knows a <b>damn</b> thing but",Abusive_Swearing,Got ta love uninformed point Venezuela though 's inevitable result socialism Socialism Venezuela Gun control Chicago It 's like watching round shitty Jeopardy one know damn thing,"Got ta love uninformed point Venezuela though 's inevitable result socialism ! Socialism ? Venezuela ! '' Gun control ? `` Chicago ! '' It 's like watching round shitty Jeopardy , one knows  damn  thing ",Got ta love uninformed point Venezuela though 's inevitable result socialism Socialism Venezuela Gun control Chicago It 's like watching round shitty Jeopardy one know damn thing,1
@USER <b>fuck</b> a drug test,Abusive_Swearing,fuck drug test, fuck  drug test ,fuck drug test,0
@USER As someone who had never played Spiderman 2 as a kid: I want and tried it a year or 2 back and idk what kinda collective nostalgia people are on but those web swinging mechanics are busted as <b>fuck</b> and kinda trash.,Abusive_Swearing,As someone never played Spiderman 2 kid I want tried year 2 back idk kinda collective nostalgia people web swinging mechanic busted fuck kinda trash,As someone never played Spiderman 2 kid : I want tried year 2 back idk kinda collective nostalgia people web swinging mechanics busted  fuck  kinda trash . ,As someone never played Spiderman 2 kid I want tried year 2 back idk kinda collective nostalgia people web swinging mechanic busted fuck kinda trash,0
@USER the democommunists have allready destroyed america put men in a womens bathroom right to child molestors n child killers n illegals have more rights than americans if u think im wrong bill say something besides kissing liberals <b>asses</b>,Abusive_Swearing,democommunists allready destroyed america put men woman bathroom right child molestors n child killer n illegals right american u think im wrong bill say something besides kissing liberal ass,democommunists allready destroyed america put men womens bathroom right child molestors n child killers n illegals rights americans u think im wrong bill say something besides kissing liberals  asses  ,democommunists allready destroyed america put men woman bathroom right child molestors n child killer n illegals right american u think im wrong bill say something besides kissing liberal ass,1
@USER yes <b>bitch</b> 💖💓,Abusive_Swearing,yes bitch 💖💓,yes  bitch  💖💓 ,yes bitch ,0
@USER @USER @USER Lil girl we having an adult conversation so take your thin <b>ass</b> on somewhere ya dig,Abusive_Swearing,Lil girl adult conversation take thin as somewhere ya dig,Lil girl adult conversation take thin  ass  somewhere ya dig ,Lil girl adult conversation take thin as somewhere ya dig,1
@USER I hope the <b>fuck</b> not,Abusive_Swearing,I hope fuck,I hope  fuck  ,I hope fuck,0
@USER Could have been you if you didn’t stop taking Molly and <b>shit</b> Glad you changed and are still around. Absolutely sucks max passed. Such an amazing artist! Rip Mac.,Abusive_Swearing,Could ’ stop taking Molly shit Glad changed still around Absolutely suck max passed Such amazing artist Rip Mac,Could ’ stop taking Molly  shit  Glad changed still around . Absolutely sucks max passed . Such amazing artist ! Rip Mac . ,Could ’ stop taking Molly shit Glad changed still around Absolutely suck max passed Such amazing artist Rip Mac,0
@USER <b>damn</b> I felt this shit Why you so loud lol,Abusive_Swearing,damn I felt shit Why loud lol, damn  I felt shit Why loud lol ,damn I felt shit Why loud lol,0
@USER damn I felt this <b>shit</b> Why you so loud lol,Abusive_Swearing,damn I felt shit Why loud lol,damn I felt  shit  Why loud lol ,damn I felt shit Why loud lol,0
"@USER @USER @USER @USER @USER You are so full of <b>shit</b> A.) Violent crime is down &amp; has been on the decline for decades B.) Where gun crime is a problem, it is a state &amp; local problem &amp; no so called common sense"" gun control law passed at",Abusive_Swearing,You full shit A Violent crime amp decline decade B Where gun crime problem state amp local problem amp called common sense gun control law passed,"You full  shit  A . ) Violent crime & amp ; decline decades B . ) Where gun crime problem , state & amp ; local problem & amp ; called common sense '' gun control law passed ",You full shit A Violent crime amp decline decade B Where gun crime problem state amp local problem amp called common sense gun control law passed,1
@USER @USER @USER I suggest that you get worser jobs as you are just what they don’t want. you might of even been in the same office. You might of been arguing with yourself. your just both <b>gay</b>,Abusive_Swearing,I suggest get worser job ’ want might even office You might arguing gay,I suggest get worser jobs ’ want . might even office . You might arguing .  gay  ,I suggest get worser job ’ want might even office You might arguing gay,1
@USER Can you imagine being married to that crazy <b>bitch</b> Good God!,Abusive_Swearing,Can imagine married crazy bitch Good God,Can imagine married crazy  bitch  Good God ! ,Can imagine married crazy bitch Good God,1
"@USER The term parasite"" has now been added to my list of <b>fuck</b> you"" terms, which also includes the term ""widget"".""",Abusive_Swearing,The term parasite added list fuck term also includes term widget,"The term parasite '' added list  fuck  '' terms , also includes term `` widget '' . '' ",The term parasite added list fuck term also includes term widget,0
@USER Go out like Seinfeld and cancel the series while it's hot! Jk don't you <b>fucking</b> dare. This better have a 50 issue plan.,Abusive_Swearing,Go like Seinfeld cancel series 's hot Jk n't fucking dare This better 50 issue plan,Go like Seinfeld cancel series 's hot ! Jk n't  fucking  dare . This better 50 issue plan . ,Go like Seinfeld cancel series 's hot Jk n't fucking dare This better 50 issue plan,0
@USER call me a dog cause DAM... I got a bone for you <b>nigga</b> 😘,Abusive_Swearing,call dog cause DAM I got bone nigga 😘,call dog cause DAM ... I got bone  nigga  😘 ,call dog cause DAM I got bone nigga ,0
"&lt;God's chosen leader"" my <b>ass</b> fuck Christian conservatives!!!&gt; Baptist pastor Brian Kaylor claims Sarah Huckabee Sanders lies to defend “God’s chosen leader” URL",Abusive_Swearing,lt God 's chosen leader as fuck Christian conservative gt Baptist pastor Brian Kaylor claim Sarah Huckabee Sanders lie defend “ God ’ chosen leader ” URL,& lt ; God 's chosen leader ''  ass  fuck Christian conservatives ! ! ! & gt ; Baptist pastor Brian Kaylor claims Sarah Huckabee Sanders lies defend “ God ’ chosen leader ” URL ,lt God 's chosen leader as fuck Christian conservative gt Baptist pastor Brian Kaylor claim Sarah Huckabee Sanders lie defend “ God ’ chosen leader ” URL,1
